,locality,postcode,kitchen_has,furnished,facades_number
822,6700,6700.0,0,0,-999
823,9280,9280.0,0,0,-999
824,1500,1500.0,0,0,-999
825,1601,1601.0,1,0,-999
826,2000,2000.0,0,0,-999
827,1030,1030.0,1,0,-999
828,2170,2170.0,0,0,-999
829,2170,2170.0,0,0,-999
830,8691,8691.0,1,0,-999
831,4020,4020.0,0,0,-999
832,3970,3970.0,0,0,-999
833,4030,4030.0,0,0,-999
834,4300,4300.0,1,0,-999
835,4430,4430.0,0,0,-999
836,1150,1150.0,1,0,-999
837,6042,6042.0,1,0,-999
838,6440,6440.0,1,1,-999
839,8370,8370.0,1,0,-999
840,8850,8850.0,1,0,-999
841,9900,9900.0,1,0,-999
842,9000,9000.0,0,0,-999
843,1000,1000.0,1,0,-999
844,9500,9500.0,0,0,-999
845,8660,8660.0,1,0,-999
846,8660,8660.0,1,0,-999
847,8660,8660.0,1,0,-999
848,6180,6180.0,0,0,-999
849,7321,7321.0,1,0,-999
850,5550,5550.0,1,1,-999
851,9000,9000.0,0,0,-999
852,3650,3650.0,0,0,-999
853,8450,8450.0,1,0,-999
854,1495,1495.0,0,0,-999
855,1435,1435.0,1,0,-999
856,9100,9100.0,0,0,-999
857,8000,8000.0,1,0,-999
858,8300,8300.0,1,0,-999
859,1180,1180.0,0,0,-999
860,1000,1000.0,1,0,-999
861,9000,9000.0,0,0,-999
862,9051,9051.0,0,0,-999
863,7603,7603.0,0,0,-999
864,1480,1480.0,1,0,-999
865,1170,1170.0,1,0,-999
866,6020,6020.0,0,0,-999
867,1080,1080.0,1,0,-999
868,8200,8200.0,0,0,-999
869,8000,8000.0,1,0,-999
870,1400,1400.0,1,0,-999
871,9280,9280.0,0,0,-999
872,2000,2000.0,0,0,-999
873,6760,6760.0,0,0,-999
874,2200,2200.0,1,0,-999
875,9770,9770.0,1,0,-999
876,1080,1080.0,0,0,-999
877,9900,9900.0,1,0,-999
878,1020,1020.0,0,0,-999
879,1430,1430.0,1,0,-999
880,4100,4100.0,0,0,-999
881,8450,8450.0,1,0,-999
882,2620,2620.0,0,0,-999
883,7911,7911.0,0,0,-999
884,5190,5190.0,1,0,-999
885,8620,8620.0,1,0,-999
886,8620,8620.0,1,0,-999
887,8300,8300.0,1,0,-999
888,4760,4760.0,1,0,-999
889,5000,5000.0,0,0,-999
890,2660,2660.0,0,0,-999
891,7900,7900.0,1,0,-999
892,8400,8400.0,0,0,-999
893,2500,2500.0,0,0,-999
894,6140,6140.0,0,0,-999
895,6001,6001.0,0,0,-999
896,3370,3370.0,0,0,-999
897,8400,8400.0,0,0,-999
898,8400,8400.0,0,0,-999
899,7120,7120.0,0,0,-999
900,7120,7120.0,0,0,-999
901,6060,6060.0,1,0,-999
902,1300,1300.0,1,0,-999
903,6040,6040.0,1,0,-999
904,8370,8370.0,0,0,-999
905,6900,6900.0,1,0,-999
906,1070,1070.0,1,0,-999
907,8660,8660.0,0,0,-999
908,1020,1020.0,1,0,-999
909,6200,6200.0,0,0,-999
910,8600,8600.0,1,0,-999
911,1500,1500.0,0,0,-999
912,8000,8000.0,0,0,-999
913,9255,9255.0,0,0,-999
914,9255,9255.0,0,0,-999
915,9030,9030.0,0,0,-999
916,9240,9240.0,0,0,-999
917,9000,9000.0,0,0,-999
918,6460,6460.0,1,0,-999
919,7380,7380.0,1,0,-999
920,1745,1745.0,0,0,-999
921,8210,8210.0,0,0,-999
922,6000,6000.0,0,0,-999
923,5500,5500.0,0,0,-999
924,1180,1180.0,1,0,-999
925,1650,1650.0,1,0,-999
926,6000,6000.0,0,0,-999
927,9100,9100.0,0,0,-999
928,8810,8810.0,0,0,-999
929,6020,6020.0,1,0,-999
930,6180,6180.0,0,0,-999
931,5537,5537.0,0,0,-999
932,5575,5575.0,0,0,-999
933,7700,7700.0,0,0,-999
934,9600,9600.0,0,0,-999
935,9500,9500.0,1,0,-999
936,6200,6200.0,1,0,-999
937,2830,2830.0,1,0,-999
938,4040,4040.0,0,0,-999
939,1300,1300.0,1,0,-999
940,4020,4020.0,0,0,-999
941,7301,7301.0,1,0,-999
942,8300,8300.0,0,0,-999
943,6040,6040.0,0,0,-999
944,6111,6111.0,0,1,-999
945,4990,4990.0,0,0,-999
946,7370,7370.0,0,0,-999
947,9200,9200.0,0,0,-999
948,9000,9000.0,1,0,-999
949,8660,8660.0,1,0,-999
950,8210,8210.0,0,0,-999
951,9300,9300.0,0,0,-999
952,9850,9850.0,0,0,-999
953,8480,8480.0,0,0,-999
954,6000,6000.0,0,0,-999
955,8904,8904.0,0,0,-999
956,9620,9620.0,0,0,-999
957,1140,1140.0,1,0,-999
958,3990,3990.0,1,0,-999
959,1030,1030.0,0,0,-999
960,8540,8540.0,0,0,-999
961,8540,8540.0,0,0,-999
962,8540,8540.0,0,0,-999
963,1000,1000.0,1,0,-999
964,5590,5590.0,0,0,-999
965,6180,6180.0,0,0,-999
966,1120,1120.0,0,0,-999
967,7000,7000.0,1,0,-999
968,9200,9200.0,0,0,-999
969,2000,2000.0,0,0,-999
970,6001,6001.0,0,0,-999
971,9200,9200.0,0,0,-999
972,2880,2880.0,0,0,-999
973,4040,4040.0,0,0,-999
974,1070,1070.0,0,0,-999
975,6110,6110.0,0,0,-999
976,9240,9240.0,0,0,-999
977,8760,8760.0,0,0,-999
978,9620,9620.0,0,0,-999
979,6500,6500.0,0,0,-999
980,7700,7700.0,0,0,-999
981,8770,8770.0,0,0,-999
982,6464,6464.0,1,0,-999
983,1000,1000.0,1,0,-999
984,5000,5000.0,1,0,-999
985,7134,7134.0,0,0,-999
986,9700,9700.0,0,0,-999
987,9700,9700.0,0,0,-999
988,7021,7021.0,0,0,-999
989,7500,7500.0,0,0,-999
990,7800,7800.0,0,0,-999
991,1000,1000.0,1,0,-999
992,9050,9050.0,0,0,-999
993,1730,1730.0,1,0,-999
994,4101,4101.0,1,0,-999
995,6856,6856.0,0,0,-999
996,5550,5550.0,1,0,-999
997,7864,7864.0,1,0,-999
998,4350,4350.0,1,0,-999
999,3400,3400.0,1,0,-999
1000,6630,6630.0,1,0,-999
1001,1000,1000.0,0,0,-999
1002,6870,6870.0,0,0,-999
1003,2060,2060.0,0,0,-999
1004,9500,9500.0,1,0,-999
1005,6760,6760.0,1,1,-999
1006,6760,6760.0,1,1,-999
1007,6880,6880.0,0,0,-999
1008,1060,1060.0,1,0,-999
1009,9620,9620.0,1,0,-999
1010,9620,9620.0,1,0,-999
1011,1060,1060.0,1,0,-999
1012,3960,3960.0,1,0,-999
1013,1040,1040.0,1,0,-999
1014,1785,1785.0,1,0,-999
1015,7180,7180.0,1,0,-999
1016,3450,3450.0,1,0,-999
1017,4800,4800.0,1,0,-999
1018,3680,3680.0,1,0,-999
1019,3800,3800.0,1,0,-999
1020,9320,9320.0,1,0,-999
1021,1050,1050.0,1,0,-999
1022,4340,4340.0,1,0,-999
1023,4040,4040.0,1,0,-999
1024,6200,6200.0,1,0,-999
1025,2018,2018.0,1,0,-999
1026,1000,1000.0,1,0,-999
1027,2018,2018.0,1,0,-999
1028,7860,7860.0,1,0,-999
1029,9600,9600.0,1,1,-999
1030,4530,4530.0,1,0,-999
1031,4000,4000.0,1,0,-999
1032,1200,1200.0,0,0,-999
1033,1000,1000.0,0,0,-999
1034,6040,6040.0,1,0,-999
1035,6890,6890.0,0,0,-999
1036,1840,1840.0,1,0,-999
1037,2460,2460.0,1,0,-999
1038,1060,1060.0,1,0,-999
1039,4430,4430.0,1,0,-999
1040,4780,4780.0,1,0,-999
1041,3370,3370.0,1,0,-999
1042,1315,1315.0,1,0,-999
1043,6940,6940.0,0,0,-999
1044,6940,6940.0,0,0,-999
1045,6941,6941.0,0,0,-999
1046,9000,9000.0,1,0,-999
1047,3580,3580.0,1,0,-999
1048,1360,1360.0,1,0,-999
1049,6560,6560.0,1,1,-999
1050,9500,9500.0,1,0,-999
1051,1400,1400.0,1,0,-999
1052,9000,9000.0,1,0,-999
1053,1120,1120.0,1,0,-999
1054,1120,1120.0,1,0,-999
1055,1070,1070.0,1,0,-999
1056,1830,1830.0,1,0,-999
1057,3001,3001.0,1,0,-999
1058,5100,5100.0,0,0,-999
1059,1030,1030.0,1,0,-999
1060,6791,6791.0,0,0,-999
1061,1210,1210.0,1,0,-999
1062,8301,8301.0,1,0,-999
1063,4830,4830.0,1,0,-999
1064,4820,4820.0,1,0,-999
1065,9120,9120.0,1,0,-999
1066,4040,4040.0,1,1,-999
1067,7500,7500.0,1,0,-999
1068,7301,7301.0,1,0,-999
1069,4000,4000.0,1,0,-999
1070,4000,4000.0,1,0,-999
1071,4040,4040.0,1,0,-999
1072,3400,3400.0,1,0,-999
1073,6180,6180.0,1,0,-999
1074,2060,2060.0,1,0,-999
1075,6900,6900.0,1,0,-999
1076,1470,1470.0,1,0,-999
1077,2060,2060.0,1,0,-999
1078,4630,4630.0,1,0,-999
1079,4760,4760.0,0,0,-999
1080,1800,1800.0,1,0,-999
1081,2800,2800.0,1,0,-999
1082,3830,3830.0,1,0,-999
1083,6010,6010.0,1,0,-999
1084,9600,9600.0,1,0,-999
1085,2650,2650.0,1,0,-999
1086,2960,2960.0,0,0,-999
1087,7864,7864.0,1,0,-999
1088,9500,9500.0,1,0,-999
1089,4450,4450.0,1,0,-999
1090,1853,1853.0,1,0,-999
1091,7110,7110.0,1,0,-999
1092,4500,4500.0,1,0,-999
1093,6040,6040.0,1,0,-999
1094,1030,1030.0,0,0,-999
1095,2060,2060.0,1,0,-999
1096,9140,9140.0,1,1,-999
1097,1070,1070.0,1,0,-999
1098,8000,8000.0,1,1,-999
1099,8300,8300.0,1,0,-999
1100,1140,1140.0,1,0,-999
1101,4130,4130.0,1,0,-999
1102,4431,4431.0,1,0,-999
1103,5000,5000.0,0,0,-999
1104,9000,9000.0,1,0,-999
1105,1030,1030.0,1,0,-999
1106,1030,1030.0,1,0,-999
1107,2321,2321.0,1,0,-999
1108,4650,4650.0,1,0,-999
1109,4430,4430.0,1,0,-999
1110,7500,7500.0,1,0,-999
1111,3140,3140.0,0,0,-999
1112,9500,9500.0,0,0,-999
1113,4000,4000.0,1,0,-999
1114,4900,4900.0,0,0,-999
1115,1341,1341.0,1,0,-999
1116,4600,4600.0,0,0,-999
1117,9000,9000.0,1,0,-999
1118,1000,1000.0,1,0,-999
1119,1040,1040.0,1,0,-999
1120,2018,2018.0,1,0,-999
1121,6791,6791.0,1,0,-999
1122,8301,8301.0,1,0,-999
1123,1785,1785.0,1,0,-999
1124,6041,6041.0,1,0,-999
1125,8500,8500.0,1,0,-999
1126,4800,4800.0,1,0,-999
1127,4420,4420.0,1,0,-999
1128,4000,4000.0,1,1,-999
1129,2200,2200.0,1,0,-999
1130,4031,4031.0,1,0,-999
1131,2270,2270.0,1,0,-999
1132,4800,4800.0,1,0,-999
1133,1770,1770.0,1,0,-999
1134,3960,3960.0,1,0,-999
1135,5336,5336.0,1,0,-999
1136,1653,1653.0,1,0,-999
1137,3320,3320.0,1,0,-999
1138,2000,2000.0,1,0,-999
1139,6000,6000.0,1,0,-999
1140,8420,8420.0,1,0,-999
1141,1090,1090.0,1,0,-999
1142,3500,3500.0,0,0,-999
1143,4101,4101.0,1,0,-999
1144,1090,1090.0,1,0,-999
1145,1190,1190.0,0,0,-999
1146,1430,1430.0,1,0,-999
1147,9200,9200.0,1,0,-999
1148,9500,9500.0,1,0,-999
1149,5580,5580.0,1,0,-999
1150,3550,3550.0,1,0,-999
1151,1350,1350.0,1,0,-999
1152,4683,4683.0,1,0,-999
1153,7500,7500.0,1,0,-999
1154,1300,1300.0,1,0,-999
1155,2300,2300.0,1,0,-999
1156,8420,8420.0,1,0,-999
1157,2060,2060.0,1,0,-999
1158,3770,3770.0,1,0,-999
1159,2235,2235.0,1,0,-999
1160,3090,3090.0,1,0,-999
1161,1020,1020.0,1,0,-999
1162,9255,9255.0,1,0,-999
1163,7160,7160.0,1,0,-999
1164,4170,4170.0,0,0,-999
1165,3800,3800.0,1,0,-999
1166,6832,6832.0,0,0,-999
1167,6830,6830.0,0,0,-999
1168,4000,4000.0,1,0,-999
1169,3770,3770.0,1,0,-999
1170,2310,2310.0,1,0,-999
1171,2000,2000.0,1,0,-999
1172,9040,9040.0,0,0,-999
1173,6031,6031.0,1,0,-999
1174,4960,4960.0,1,0,-999
1175,4040,4040.0,1,0,-999
1176,8820,8820.0,1,0,-999
1177,8820,8820.0,1,0,-999
1178,9810,9810.0,1,0,-999
1179,1080,1080.0,1,0,-999
1180,2500,2500.0,1,0,-999
1181,1020,1020.0,1,0,-999
1182,4257,4257.0,1,0,-999
1183,4257,4257.0,1,0,-999
1184,5580,5580.0,1,0,-999
1185,4020,4020.0,1,0,-999
1186,2000,2000.0,0,0,-999
1187,4800,4800.0,1,0,-999
1188,1853,1853.0,1,0,-999
1189,2350,2350.0,1,0,-999
1190,9690,9690.0,0,0,-999
1191,4870,4870.0,1,0,-999
1192,4500,4500.0,1,0,-999
1193,4020,4020.0,1,0,-999
1194,1090,1090.0,1,0,-999
1195,5000,5000.0,1,0,-999
1196,6850,6850.0,0,0,-999
1197,2000,2000.0,1,0,-999
1198,1180,1180.0,0,0,-999
1199,1180,1180.0,1,0,-999
1200,1180,1180.0,1,0,-999
1201,9600,9600.0,0,0,-999
1202,1180,1180.0,0,0,-999
1203,9000,9000.0,0,0,-999
1204,4040,4040.0,1,0,-999
1205,2610,2610.0,1,0,-999
1206,4030,4030.0,1,0,-999
1207,6030,6030.0,0,0,-999
1208,6000,6000.0,0,0,-999
1209,6000,6000.0,1,0,-999
1210,4257,4257.0,1,0,-999
1211,4257,4257.0,1,0,-999
1212,6834,6834.0,1,0,-999
1213,1570,1570.0,1,0,-999
1214,6043,6043.0,1,1,-999
1215,1080,1080.0,1,0,-999
1216,5000,5000.0,0,1,-999
1217,3090,3090.0,1,0,-999
1218,7530,7530.0,1,0,-999
1219,4900,4900.0,1,0,-999
1220,6030,6030.0,1,0,-999
1221,6950,6950.0,1,0,-999
1222,4160,4160.0,1,0,-999
1223,4650,4650.0,0,0,-999
1224,9500,9500.0,1,0,-999
1225,9506,9506.0,1,0,-999
1226,4800,4800.0,1,0,-999
1227,9500,9500.0,1,0,-999
1228,6838,6838.0,1,0,-999
1229,9040,9040.0,1,0,-999
1230,1050,1050.0,1,0,-999
1231,6940,6940.0,1,0,-999
1232,5500,5500.0,1,0,-999
1233,4920,4920.0,0,0,-999
1234,6762,6762.0,1,0,-999
1235,1080,1080.0,1,0,-999
1236,1060,1060.0,1,0,-999
1237,3071,3071.0,0,0,-999
1238,1850,1850.0,1,0,-999
1239,6850,6850.0,0,0,-999
1240,1090,1090.0,1,0,-999
1241,1700,1700.0,1,0,-999
1242,1083,1083.0,0,0,-999
1243,4020,4020.0,1,0,-999
1244,1600,1600.0,0,0,-999
1245,1600,1600.0,0,0,-999
1246,1180,1180.0,0,0,-999
1247,1070,1070.0,0,0,-999
1248,1020,1020.0,1,0,-999
1249,4280,4280.0,1,0,-999
1250,4020,4020.0,1,0,-999
1251,4400,4400.0,0,0,-999
1252,1651,1651.0,1,0,-999
1253,6030,6030.0,1,0,-999
1254,4020,4020.0,1,0,-999
1255,4020,4020.0,1,0,-999
1256,1357,1357.0,1,0,-999
1257,2100,2100.0,1,0,-999
1258,2440,2440.0,1,0,-999
1259,1740,1740.0,1,0,-999
1260,9000,9000.0,1,0,-999
1261,7000,7000.0,0,0,-999
1262,4360,4360.0,1,1,-999
1263,2018,2018.0,1,1,-999
1264,6997,6997.0,1,0,-999
1265,2260,2260.0,1,0,-999
1266,3271,3271.0,1,0,-999
1267,5590,5590.0,1,0,-999
1268,7160,7160.0,1,0,-999
1269,1082,1082.0,1,0,-999
1270,5575,5575.0,1,1,-999
1271,9300,9300.0,1,0,-999
1272,6200,6200.0,1,0,-999
1273,4102,4102.0,0,0,-999
1274,3140,3140.0,0,0,-999
1275,1060,1060.0,0,0,-999
1276,4020,4020.0,1,0,-999
1277,6030,6030.0,1,0,-999
1278,6240,6240.0,0,0,-999
1279,4031,4031.0,0,0,-999
1280,8820,8820.0,1,0,-999
1281,2600,2600.0,1,0,-999
1282,6060,6060.0,0,0,-999
1283,1930,1930.0,1,0,-999
1284,1070,1070.0,1,0,-999
1285,3290,3290.0,1,0,-999
1286,1150,1150.0,0,0,-999
1287,4100,4100.0,1,0,-999
1288,9270,9270.0,1,0,-999
1289,4000,4000.0,1,0,-999
1290,6040,6040.0,1,0,-999
1291,7000,7000.0,0,0,-999
1292,5500,5500.0,1,0,-999
1293,2290,2290.0,1,0,-999
1294,8370,8370.0,1,0,-999
1295,9500,9500.0,1,0,-999
1296,7500,7500.0,0,0,-999
1297,5000,5000.0,1,0,-999
1298,9000,9000.0,1,0,-999
1299,7000,7000.0,0,0,-999
1300,7100,7100.0,1,0,-999
1301,4020,4020.0,0,0,-999
1302,8660,8660.0,1,0,-999
1303,1840,1840.0,0,0,-999
1304,2600,2600.0,0,0,-999
1305,1082,1082.0,1,0,-999
1306,4000,4000.0,0,0,-999
1307,7140,7140.0,1,0,-999
1308,6031,6031.0,1,0,-999
1309,1000,1000.0,1,0,-999
1310,1300,1300.0,0,0,-999
1311,1050,1050.0,1,0,-999
1312,1030,1030.0,0,0,-999
1313,1090,1090.0,1,0,-999
1314,8370,8370.0,1,0,-999
1315,9100,9100.0,1,0,-999
1316,5620,5620.0,0,0,-999
1317,2610,2610.0,1,0,-999
1318,4020,4020.0,0,0,-999
1319,4671,4671.0,1,0,-999
1320,4671,4671.0,1,0,-999
1321,2140,2140.0,1,0,-999
1322,9100,9100.0,1,0,-999
1323,2000,2000.0,0,0,-999
1324,5570,5570.0,1,0,-999
1325,9500,9500.0,1,0,-999
1326,7900,7900.0,1,0,-999
1327,6940,6940.0,1,0,-999
1328,2870,2870.0,1,0,-999
1329,1030,1030.0,1,0,-999
1330,7000,7000.0,1,0,-999
1331,4000,4000.0,1,0,-999
1332,6030,6030.0,1,0,-999
1333,9310,9310.0,1,0,-999
1334,4040,4040.0,1,0,-999
1335,1020,1020.0,1,0,-999
1336,1020,1020.0,1,0,-999
1337,1020,1020.0,1,0,-999
1338,1070,1070.0,1,0,-999
1339,1332,1332.0,1,0,-999
1340,1300,1300.0,0,0,-999
1341,5020,5020.0,0,0,-999
1342,1600,1600.0,0,0,-999
1343,6060,6060.0,0,0,-999
1344,9600,9600.0,0,0,-999
1345,9660,9660.0,1,0,-999
1346,7390,7390.0,1,0,-999
1347,4400,4400.0,1,0,-999
1348,1980,1980.0,1,0,-999
1349,2000,2000.0,1,0,-999
1350,2600,2600.0,0,0,-999
1351,4470,4470.0,1,0,-999
1352,4800,4800.0,1,0,-999
1353,2390,2390.0,1,0,-999
1354,4600,4600.0,1,0,-999
1355,1650,1650.0,1,0,-999
1356,4000,4000.0,1,0,-999
1357,6200,6200.0,1,0,-999
1358,4020,4020.0,1,0,-999
1359,4600,4600.0,1,0,-999
1360,4367,4367.0,1,0,-999
1361,3270,3270.0,1,0,-999
1362,2018,2018.0,1,0,-999
1363,4890,4890.0,1,1,-999
1364,1000,1000.0,1,0,-999
1365,3200,3200.0,1,0,-999
1366,1730,1730.0,1,0,-999
1367,7110,7110.0,1,0,-999
1368,2100,2100.0,1,0,-999
1369,5000,5000.0,1,0,-999
1370,6000,6000.0,0,0,-999
1371,6030,6030.0,0,0,-999
1372,6010,6010.0,1,0,-999
1373,6010,6010.0,0,0,-999
1374,6001,6001.0,1,0,-999
1375,4000,4000.0,1,0,-999
1376,1080,1080.0,1,0,-999
1377,2060,2060.0,0,0,-999
1378,9000,9000.0,1,0,-999
1379,1060,1060.0,1,0,-999
1380,1170,1170.0,1,0,-999
1381,6044,6044.0,1,0,-999
1382,7850,7850.0,1,0,-999
1383,1500,1500.0,1,0,-999
1384,6971,6971.0,1,0,-999
1385,4100,4100.0,1,0,-999
1386,1000,1000.0,0,0,-999
1387,1090,1090.0,0,0,-999
1388,4000,4000.0,1,0,-999
1389,4430,4430.0,0,0,-999
1390,9500,9500.0,1,0,-999
1391,6953,6953.0,1,0,-999
1392,7740,7740.0,1,0,-999
1393,1020,1020.0,1,0,-999
1394,2490,2490.0,1,0,-999
1395,2610,2610.0,1,0,-999
1396,2060,2060.0,1,0,-999
1397,4300,4300.0,1,0,-999
1398,6041,6041.0,1,0,-999
1399,5500,5500.0,1,0,-999
1400,9500,9500.0,0,0,-999
1401,4600,4600.0,1,0,-999
1402,4800,4800.0,0,0,-999
1403,4040,4040.0,0,0,-999
1404,4031,4031.0,0,0,-999
1405,7850,7850.0,1,0,-999
1406,6960,6960.0,1,1,-999
1407,1030,1030.0,0,0,-999
1408,1020,1020.0,0,0,-999
1409,6000,6000.0,1,0,-999
1410,4600,4600.0,1,0,-999
1411,1780,1780.0,1,0,-999
1412,2070,2070.0,1,0,-999
1413,1080,1080.0,1,0,-999
1414,1080,1080.0,1,0,-999
1415,8370,8370.0,0,0,-999
1416,1070,1070.0,1,0,-999
1417,3500,3500.0,0,0,-999
1418,3540,3540.0,0,0,-999
1419,6760,6760.0,1,0,-999
1420,6010,6010.0,1,0,-999
1421,2480,2480.0,1,0,-999
1422,4683,4683.0,1,0,-999
1423,4920,4920.0,1,0,-999
1424,6000,6000.0,1,0,-999
1425,4170,4170.0,1,0,-999
1426,8450,8450.0,0,0,-999
1427,2390,2390.0,1,0,-999
1428,4020,4020.0,1,0,-999
1429,6032,6032.0,1,0,-999
1430,2060,2060.0,1,0,-999
1431,7700,7700.0,0,0,-999
1432,4000,4000.0,1,1,-999
1433,2140,2140.0,1,0,-999
1434,4000,4000.0,0,0,-999
1435,1080,1080.0,0,0,-999
1436,4920,4920.0,1,0,-999
1437,4020,4020.0,0,0,-999
1438,7020,7020.0,1,0,-999
1439,2660,2660.0,1,0,-999
1440,9600,9600.0,1,0,-999
1441,6940,6940.0,1,0,-999
1442,4910,4910.0,1,0,-999
1443,1745,1745.0,1,0,-999
1444,1600,1600.0,1,0,-999
1445,4500,4500.0,1,0,-999
1446,1000,1000.0,0,0,-999
1447,1090,1090.0,1,0,-999
1448,1080,1080.0,1,0,-999
1449,4030,4030.0,1,0,-999
1450,3500,3500.0,1,0,-999
1451,3001,3001.0,0,1,-999
1452,6110,6110.0,1,0,-999
1453,1080,1080.0,0,0,-999
1454,4500,4500.0,0,0,-999
1455,4100,4100.0,1,0,-999
1456,4800,4800.0,1,0,-999
1457,4000,4000.0,1,0,-999
1458,6560,6560.0,0,0,-999
1459,4920,4920.0,1,0,-999
1460,1080,1080.0,0,0,-999
1461,7380,7380.0,0,0,-999
1462,6140,6140.0,1,0,-999
1463,7711,7711.0,1,0,-999
1464,4170,4170.0,1,0,-999
1465,4683,4683.0,1,0,-999
1466,9600,9600.0,1,0,-999
1467,9000,9000.0,0,0,-999
1468,7500,7500.0,1,0,-999
1469,1310,1310.0,0,0,-999
1470,4000,4000.0,1,0,-999
1471,2060,2060.0,1,0,-999
1472,1150,1150.0,1,0,-999
1473,7370,7370.0,1,0,-999
1474,2640,2640.0,1,0,-999
1475,3470,3470.0,1,0,-999
1476,3540,3540.0,1,0,-999
1477,6760,6760.0,0,0,-999
1478,2600,2600.0,1,0,-999
1479,6060,6060.0,0,0,-999
1480,5000,5000.0,0,0,-999
1481,6010,6010.0,1,0,-999
1482,4040,4040.0,0,0,-999
1483,4020,4020.0,1,0,-999
1484,3540,3540.0,0,0,-999
1485,5651,5651.0,1,0,-999
1486,6020,6020.0,0,0,-999
1487,6940,6940.0,1,0,-999
1488,4690,4690.0,1,0,-999
1489,6900,6900.0,0,0,-999
1490,4000,4000.0,1,0,-999
1491,2000,2000.0,0,0,-999
1492,6000,6000.0,1,0,-999
1493,2150,2150.0,1,0,-999
1494,6940,6940.0,1,0,-999
1495,1030,1030.0,0,0,-999
1496,6600,6600.0,0,0,-999
1497,1050,1050.0,1,0,-999
1498,6000,6000.0,1,0,-999
1499,6061,6061.0,1,0,-999
1500,6030,6030.0,1,0,-999
1501,4000,4000.0,1,0,-999
1502,2275,2275.0,1,0,-999
1503,7140,7140.0,1,0,-999
1504,7000,7000.0,0,0,-999
1505,2900,2900.0,0,0,-999
1506,2060,2060.0,1,1,-999
1507,1070,1070.0,0,0,-999
1508,1600,1600.0,0,0,-999
1509,6590,6590.0,0,0,-999
1510,4460,4460.0,0,0,-999
1511,6880,6880.0,0,0,-999
1512,6724,6724.0,1,0,-999
1513,1430,1430.0,1,0,-999
1514,1030,1030.0,0,0,-999
1515,2460,2460.0,1,0,-999
1516,9260,9260.0,0,0,-999
1517,7041,7041.0,0,0,-999
1518,1000,1000.0,0,0,-999
1519,1090,1090.0,1,0,-999
1520,1050,1050.0,0,0,-999
1521,1650,1650.0,0,0,-999
1522,3530,3530.0,1,0,-999
1523,2060,2060.0,0,0,-999
1524,5100,5100.0,1,0,-999
1525,1654,1654.0,1,0,-999
1526,1070,1070.0,0,0,-999
1527,1120,1120.0,0,0,-999
1528,1083,1083.0,0,0,-999
1529,2400,2400.0,1,0,-999
1530,1060,1060.0,0,0,-999
1531,4000,4000.0,1,0,-999
1532,1090,1090.0,0,0,-999
1533,4020,4020.0,1,0,-999
1534,1400,1400.0,1,0,-999
1535,6840,6840.0,0,0,-999
1536,4480,4480.0,1,0,-999
1537,4670,4670.0,0,0,-999
1538,1410,1410.0,1,0,-999
1539,4141,4141.0,1,0,-999
1540,1050,1050.0,1,0,-999
1541,4851,4851.0,1,1,-999
1542,4032,4032.0,0,0,-999
1543,2970,2970.0,1,0,-999
1544,6800,6800.0,0,0,-999
1545,1050,1050.0,0,0,-999
1546,1150,1150.0,1,0,-999
1547,6180,6180.0,0,0,-999
1548,4920,4920.0,1,0,-999
1549,6000,6000.0,0,0,-999
1550,1080,1080.0,1,0,-999
1551,1060,1060.0,1,0,-999
1552,3290,3290.0,1,0,-999
1553,1030,1030.0,0,0,-999
1554,9000,9000.0,1,0,-999
1555,9130,9130.0,0,0,-999
1556,4460,4460.0,1,0,-999
1557,9620,9620.0,1,0,-999
1558,6200,6200.0,1,0,-999
1559,6030,6030.0,0,0,-999
1560,6040,6040.0,1,0,-999
1561,4400,4400.0,1,0,-999
1562,7170,7170.0,1,0,-999
1563,3798,3798.0,0,0,-999
1564,4900,4900.0,0,0,-999
1565,6760,6760.0,0,0,-999
1566,6200,6200.0,0,0,-999
1567,1000,1000.0,1,0,-999
1568,7370,7370.0,1,0,-999
1569,3840,3840.0,0,0,-999
1570,4820,4820.0,1,0,-999
1571,9960,9960.0,0,0,-999
1572,3800,3800.0,0,0,-999
1573,2930,2930.0,1,0,-999
1574,1030,1030.0,0,0,-999
1575,1470,1470.0,0,0,-999
1576,7850,7850.0,0,0,-999
1577,1050,1050.0,1,0,-999
1578,1050,1050.0,1,0,-999
1579,7620,7620.0,0,0,-999
1580,1070,1070.0,1,0,-999
1581,4317,4317.0,0,0,-999
1582,4602,4602.0,0,0,-999
1583,1030,1030.0,0,0,-999
1584,4040,4040.0,1,0,-999
1585,1300,1300.0,1,0,-999
1586,4040,4040.0,0,0,-999
1587,1080,1080.0,0,0,-999
1588,4400,4400.0,1,0,-999
1589,9000,9000.0,1,0,-999
1590,9500,9500.0,0,0,-999
1591,7740,7740.0,1,0,-999
1592,8300,8300.0,1,0,-999
1593,3800,3800.0,0,0,-999
1594,1070,1070.0,0,0,-999
1595,6000,6000.0,1,0,-999
1596,7000,7000.0,0,0,-999
1597,5060,5060.0,0,0,-999
1598,1930,1930.0,1,0,-999
1599,1000,1000.0,1,0,-999
1600,4040,4040.0,0,0,-999
1601,6030,6030.0,1,0,-999
1602,8760,8760.0,0,0,-999
1603,3520,3520.0,0,0,-999
1604,4020,4020.0,1,0,-999
1605,1700,1700.0,0,0,-999
1606,2275,2275.0,0,0,-999
1607,9000,9000.0,0,0,-999
